400488	palazzo Via Toledo 12	base		1:105,106n
401530	palazzo Via Toledo 282	base		3:258,322
400496	palazzo Via Tribunali 234	base		1:386
400497	palazzo Via Tribunali 264	base		1:363,369
400498	palazzo Via Tribunali 276	base		1:358
400499	palazzo Via Trinchera 2	base		1:284
401553	palazzo Via Trinità degli Spagnoli 19	base		3:248d
401559	palazzo Via Trinità degli Spagnoli 5	base		3:257
400928	palazzo Via Tupputi 0. 23	base		2:238,239
401862	palazzo Via Ventaglieri 8	base		4:221
402458	palazzo Via Veterinaria 15	base		6:92d
402460	palazzo Via Via Farla 234	base		6:308,310
402459	palazzo Via Via Foria 228	base		6:308,312
402461	palazzo Via Via Foria 242	base		6:308,309
400536	palazzo Via degli Armieri 5	base		2:353
400463	palazzo Via del Sole 8	base		1:197
400530	palazzo Via dell'Annunziata	base		2:233
400531	palazzo Via dell'Annunziata 21	ref_to	400530 (palazzo Via dell'Annunziata)	2:233
401111	palazzo Via della Corsea 70	base		3:84
500657	palazzo Vicaria Vecchia	ref_target		
500743	palazzo Vicario Vecchia	ref_target		
403983	palazzo Viceré	base		10:68
400022	palazzo Vico Banchi Nuovi 15	base		1:132,588,589
400028	palazzo Vico Belvedere	base		1:162
401608	palazzo Vico Bonofficiata Vecchio 8	base		4:90
400043	palazzo Vico Campane a Donnalbina 12	base		1:123
400990	palazzo Vico Campanile 18	base		3:368
400991	palazzo Vico Campanile 21	base		3:368
400992	palazzo Vico Campanile 22	base		3:368
401628	palazzo Vico Cappuccinelle 8	base		4:285
400093	palazzo Vico Carbonari 16	base		1:371,378n
401024	palazzo Vico Cariati 40	base		3:423,428d
401025	palazzo Vico Cariati 45	base		3:423
402207	palazzo Vico Colonne 28	base		6:331d
401058	palazzo Vico Colonne a Coniati 23	ref_to	401299 (palazzo Melchiorre de Leone)	3:242
401081	palazzo Vico Concordia 32	base		3:236d
401106	palazzo Vico Conte di Mola 52	base		3:263d
401107	palazzo Vico Conte di Mola 58	base		3:263d
401108	palazzo Vico Conte di Molo 67	base		3:236d
401123	palazzo Vico D'Afflitto 2	base		3:341d
401125	palazzo Vico D'Afflitto 42	base		3:249d
401126	palazzo Vico D'Afflitto 45	base		3:249d
401164	palazzo Vico De Maria	ref_to	501164 (palazzo Politi 23)	3:378,384n,391
400188	palazzo Vico Donnaregina 14	base		1:466
400187	palazzo Vico Donnaregina 8	base		1:466
400219	palazzo Vico Fico 15	base		1:319
401192	palazzo Vico Figurella a Montecalvario	base		3:187
400228	palazzo Vico Foglie 21	base		1:152
401210	palazzo Vico Galluppi P 6	base		3:350
400239	palazzo Vico Gargiulo 28	base		1:154,204; 1:154
400245	palazzo Vico Gerolomini	base		1:242
401216	palazzo Vico Giardinetto 31	base		3:233
400249	palazzo Vico Giganti 21	base		1:242
400250	palazzo Vico Giganti 23	base		1:242
400731	palazzo Vico Grazie a Sopramuro 10	base		2:277
400258	palazzo Vico Grotta della Marra 12	base		1:469
400259	palazzo Vico Grotta della Marra 16	base		1:469
402283	palazzo Vico Guardia 21	base		6:362d
402290	palazzo Vico Lepri 53	base		6:361d
402291	palazzo Vico Lepri 64	base		6:361d
400268	palazzo Vico Limoncello 31	base		1:438
400269	palazzo Vico Loffredi 17	base		1:469
400270	palazzo Vico Loffredi 20	base		1:470
402012	palazzo Vico Lopez 32	base		5:140
401262	palazzo Vico Lungo Gelso 118	base		3:349d,360
401263	palazzo Vico Lungo Gelso 122	base		3:350,360
401264	palazzo Vico Lungo Gelso 129	base		3:360
401265	palazzo Vico Lungo Gelso 44	base		3:257
401266	palazzo Vico Lungo Gelso 46	base		3:341d
401261	palazzo Vico Lungo Gelso I	base		3:349d
401268	palazzo Vico Lungo Montecalvario 11 proprietà Lettiera	base		3:239d
401270	palazzo Vico Lungo Montecalvario 22	base		3:238d
401274	palazzo Vico Lungo Teatro Nuovo 10	base		3:192
401276	palazzo Vico Lungo Teatro Nuovo 2	base		3:349d
401278	palazzo Vico Lungo Teatro Nuovo 29	base		3:196d
401285	palazzo Vico Lungo Trinità degli Spagnoli 31	base		3:263d
401761	palazzo Vico Melofroccolo	base		4:323
401308	palazzo Vico Montecalvario 23	base		3:233
401312	palazzo Vico Montecalvario 5 proprietà dello congrega di S. Anno dei Lombardi	base		3:208
401306	palazzo Vico Montecalvorio 1	base		3:196d
400800	palazzo Vico Nuovo ai Librai 20	base		2:142
400342	palazzo Vico Pazzariello	base		1:153
400343	palazzo Vico Pazzariello 16	base		1:154
401384	palazzo Vico Politi 23	base		3:391
401386	palazzo Vico Portacarrese Montecalvario	base		3:222d
401388	palazzo Vico Portacarrese Montecalvario 25	base		3:230
401389	palazzo Vico Portacarrese Montecalvario 31	base		3:222d
400372	palazzo Vico Purgatorio 10	base		1:219n
400371	palazzo Vico Purgatorio 7	base		1:211,212,218
401401	palazzo Vico Rosario di Palazzo 2	base		3:309
401409	palazzo Vico S. Anna di Palazzo 11	base		3:304d
401410	palazzo Vico S. Anna di Palazzo 13	base		3:322
401411	palazzo Vico S. Anna di Palazzo 15	base		3:305d
401414	palazzo Vico S. Anna di Palazzo 25	base		3:316d,319d
401816	palazzo Vico S. Antonio a Tarsia 8	base		4:220,221
400403	palazzo Vico S. Domenico	base		1:96
402414	palazzo Vico S. Efremo Vecchio 8	base		6:92d
400875	palazzo Vico S. Giorgio 5	base		2:175
400408	palazzo Vico S. Giovanni in Porto 23a	base		1:242
402418	palazzo Vico S. Maria Avvocata 1	base		6:297
402419	palazzo Vico S. Maria Avvocata 11	base		6:303d
402422	palazzo Vico S. Maria Avvocata 56	base		6:296
401447	palazzo Vico S. Mattia 7	base		3:263d
400420	palazzo Vico S. Nicola a Nilo 23	base		1:313,319
401461	palazzo Vico S. Teresella degli Spagnoli 13	base		3:303,305d
401465	palazzo Vico S. Teresella degli Spagnoli 5	base		3:305d
400917	palazzo Vico SS. Filippo e Giacomo 14	base		2:102
400918	palazzo Vico SS. Filippo e Giacomo 26	base		2:103
400474	palazzo Vico SS. Pellegrino ed Emiliano	base		1:211,216
400438	palazzo Vico Sansevero	base		1:193
400448	palazzo Vico Scassacocchi 15	base		1:387
400449	palazzo Vico Scassacocchi 49	base		1:386
400450	palazzo Vico Sedil Capuano	base		1:269
400451	palazzo Vico Sedil Capuano 1	base		1:276
401482	palazzo Vico Sergente Maggiore 30	base		3:304d
401483	palazzo Vico Sergente Maggiore 36	base		3:304d
400912	palazzo Vico Sopramuro 12	base		2:233
400913	palazzo Vico Sopramuro 13	base		2:241
401507	palazzo Vico Storto Concordia	base		3:236d
400477	palazzo Vico Storto Purgatorio ad Arco	base		1:211,216
401509	palazzo Vico Storto S. Anna di Palazzo	base		3:303
401510	palazzo Vico Storto S. Anna di Palazzo 15	base		3:290d
400923	palazzo Vico Tarallari	base		2:188
402444	palazzo Vico Tavernola 11	base		6:76d,
402447	palazzo Vico Tessitori 26	base		6:76d
401541	palazzo Vico Tre Re a Toledo 3	base		3:209d
401543	palazzo Vico Tre Re a Toledo 47	base		3:195d
401546	palazzo Vico Tre Regine 31 e 32	base		3:195d
401549	palazzo Vico Tre Regine 66	base		3:195d
401563	palazzo Vico Trucco 6	base		3:368
400515	palazzo Vico Zuroli	base		1:363,368
400283	palazzo Vico dei Maiorani 11	base		1:357
400285	palazzo Vico dei Maiorani 21	base		1:350,357
400282	palazzo Vico dei Maiorani 9	base		1:350,357
400336	palazzo Vico dei Panettieri 15	base		1:350
400337	palazzo Vico dei Panettieri 27	base		1:350,362
401525	palazzo Vico della Tofa	base		3:209d
400974	palazzo Vicoletto Berio 2	base		3:324d
400251	palazzo Vicoletto Giganti 55m	base		1:232
401379	palazzo Vicoletto Politi 10	base		3:391d,392
401380	palazzo Vicoletto Politi 13	base		3:391d
401381	palazzo Vicoletto Politi 15	base		3:391,392
401382	palazzo Vicoletto Politi 16	base		3:391d
401383	palazzo Vicoletto Politi 19	base		3:391d
401809	palazzo Vicoletto Rosario a Portamedina 1	base		4:90
403985	palazzo Vietri	base		10:183
400952	palazzo Villani	base/ref_to	 402915 (palazzo Gallo)	2:147,148,156; 5:170,174d,175d,180d; 8:208,224		N846 (palazzo Villa) 
402781	palazzo Villanova	ref_to	402495 (palazzo Calà Ulloa)	7:485,489,510
402156	palazzo Viollet	base		5:249
403495	palazzo Vista	base		9:53,184
402157	palazzo Vitolo	base		5:335
402158	palazzo Viviani	base		5:210
400511	palazzo Volpicelli	base		1:50
402782	palazzo Vonviller	base		7:415
400512	palazzo Vulcano	ref_to	500512 (palazzo Pontano)	1:180,194n
400953	palazzo Vulcano E.	base		2:333
401584	palazzo Zapata	base		3:325,326,333
400954	palazzo Zecca dei Panni	base		2:308
500704	palazzo Zecca vecchia	ref_target		
401585	palazzo Zevallos-Stigliano	base		3:141,143,144,146,150,163,174,251	Z222361 (Palazzo Zevallos-Stigliano) 
401868	palazzo Zezza	base		4:195,199,204; 5:376,384d,494,499,547; 6:213
400513	palazzo Zogami	ref_to	500513 (palazzo Cocciapuoti)	1:167
403501	palazzo Zotti	base		9:132,155,273
402783	palazzo Zufia	base		7:219,222
400516	palazzo Zuroli	base		1:368
501972	palazzo del Doce	ref_target		
502585	palazzo del duca di Campochiaro	ref_target		
502511	palazzo del principe di Canneto	ref_target		
502144	palazzo di Giacomo	ref_target		
501613	palazzo edificio detto palazzo Rossi	ref_target		
403101	parco Ameno	base		9:320,459
403509	parco Angelina	base		10:153,224
403108	parco Antonina	base		9:311,316
401648	parco CIS	base		4:440,441d,443,445d,462; 5:406
403552	parco Cafiero	base		10:90,311,315,317
403576	parco Carelli	base		10:90,310,318,323,326,327,328,364,618
402859	parco Cola Ricci	base		8:541
403603	parco Colle Ameno	base		10:362
403172	parco Comola Ricci	base		9:338
401931	parco Cure	base		5:406
403634	parco De Angelis	base		10:342,361,362,364
403638	parco De Martino	base		10:362
403643	parco De Rossi	base		10:231,232
401691	parco Del Pino	base		4:326,328,330,350,358
402609	parco Eldorado	base		7:378,385,454
403216	parco Elena	base		9:320; 10:292,398,402,407
402896	parco Eva	base		8:434,439
403671	parco Fiore	base		10:375
403233	parco Flora	base		9:311,320,396,461
403674	parco Flory	base		10:375
403676	parco Fossataro	base		10:316,317
403687	parco Gaio	base		10:404,406,407
403690	parco Gallotti	base		10:495
403271	parco Grifeo	base		9:276,296,298,302,312,384,391,395,396
403232	parco La Fiorita	base		9:38
403287	parco Lamaro	base		9:395,444; 10:309,390,392
403738	parco Le Rondini	base		10:574,606
403289	parco Lemme	base		9:311,316,317,318,424
403760	parco Manzoni	base		10:574,636,644,647
403312	parco Marcolini	base		9:311,316,317
403313	parco Margherita	base		9:315,317			Q27050198 (parco Margherita) 	14.234681725 40.838026727
403315	parco Maria	base		9:457
403327	parco Matarazzo	base		9:337; 10:101,116,133,137,246
403796	parco Mele	base		10:139,144
403803	parco Miramare	base		10:358
403804	parco Miranapoli	base		10:358
403805	parco Mirante	base		10:437
403348	parco Montedonzelli	base		9:538
403361	parco Nuova residenza	base		9:158
403818	parco Nuovo	base		10:129
403366	parco Ottieri	base		9:342
403850	parco Pica	base		10:479,480
403870	parco Primavera	base		10:604,606
403882	parco Ricciardi	base		10:612
403886	parco Rivolta	base		10:504
403901	parco Ruffo	base		10:309,423,441,442,443,447
403430	parco SAICA	base		9:19,64,66
403905	parco Sagliocco	base		10:470
403434	parco San Domenico	base		9:158
403049	parco Savoia	base		8:294,295,533,537; 10:92
403942	parco Sereno	base		10:242
401841	parco Sirio	base		4:392
403951	parco Sole	base		10:374,375
403960	parco Sud Italia	base		10:574,629,633
403976	parco Tozzoli	base		10:686,700,702
403987	parco Villa Orazio	base		10:207
403081	parco Vis	base		8:234,509,510,514,522
401866	parco Vivioni	base		4:330
403496	parco Volpe	base		9:272
403528	proprietà Bellettieri	base		10:70
403534	proprietà Bergamino	base		10:280
400035	proprietà Braca	base		1:492,494,499n,502
403544	proprietà Brancia	base		10:65,74
401622	proprietà Canneto	base		4:524,531
403566	proprietà Cappella	base		10:292,309
400054	proprietà Capuona	base		1:480
403577	proprietà Carelli	base		10:285,289,326,327
403581	proprietà Carosello	base		10:561,570,634,688
400111	proprietà Cimitile	base		1:480,491n
400118	proprietà Cito	base		1:4910
400120	proprietà Coletta	base		1:494
401673	proprietà De Fusco	base		4:512d,513d
401944	proprietà De Lauro	base		5:318
403639	proprietà De Martino	base		10:361,362,366
403654	proprietà Doria d'Angri	base		10:65,66,68,69,70,74,78,88,89,104,146,147,150,190,192,265
400215	proprietà Falcone	base		1:503
403664	proprietà Fattibene Canonico	base		10:292
401197	proprietà Finelli in via Concordia 21	base		3:237d
403678	proprietà Francione	base		10:276
403686	proprietà Gagliano	base		10:561,570
403705	proprietà Grifeo	base		10:79
403713	proprietà Guida	base		10:78,212
403748	proprietà Madia	base		10:646
400290	proprietà Manzi	base		1:502,503,507,508,515
403781	proprietà Matarazzi	base		10:628,629
400307	proprietà Messanelli Ottavio	base		1:72,73n
403806	proprietà Mirelli principi di Teora	base		10:270
400322	proprietà Napolitano	base		1:491n
403837	proprietà Pastorino	base		10:276
403844	proprietà Perone-Bech	base		10:292
400346	proprietà Persico	base		1:503,508
400350	proprietà Petti	base		1:494
400374	proprietà Rao	base		1:249n
403912	proprietà San Severino	base		10:93
400441	proprietà Santini	base		1:494
400443	proprietà Santoro	base		1:494
400447	proprietà Scarpa	base		1:503,508
400455	proprietà Seripando, Carlo e Marcello	base		1:249n
403949	proprietà Sofia	base		10:288
403963	proprietà Taglioni	base		10:78,219
403965	proprietà Tavola Valdese	base		10:128
401793	quartiere Poggio de' Mori	base		4:417,418d,421,422,432
403974	quartiere Torre Ranieri	base		10:581
403095	rione Alto	base		9:583,584,620			Q3936276 (Rione Alto) 	14.2207 40.8612
403113	rione Arenello ECA	base		9:594
403529	rione Belsito	base		10:288,293,458,478,480,486
403570	rione Cappelletta	base		10:617
403217	rione Elena	base		9:454
403237	rione Fontana	base		9:542
402626	rione Galleria Vittoria	base		7:70
403252	rione Gemito	base		9:151,567,590
403832	rione Paradiso	base		10:288
403851	rione Pica	base		10:444,445,446,458,480
501251	rione S. Caterina da Siena	ref_target		
402719	rione S. Cotenna	base		7:455,466
403439	rione San Martino	base		9:93,97
403443	rione Santa Chiara	base		9:36,38
403688	rudere Gaiola	base		10:696
500287	seminario Nobili	ref_target		
400533	torre Aragona a piazza Garibaldi	base		2:260d,261,262,268
403147	torre Caracciolo	base		9:615
403877	torre Ranieri	base		10:258,270			Q3995251 (Torre Ranieri) 	14.194741666 40.808616666
403086	villa Abate	ref_to	401722 (villa Garofalo)	9:61
403087	villa Acerra del conte di	base		9:22,24,49
402785	villa Acton	ref_to	402698 (villa Pignatelli)	8:162,164
403089	villa Ada	base		9:599; 10:117,118,126,313
402160	villa Addeo	base		6:144d			Q4011742 (Villa Addeo) 	14.260446 40.868851
403090	villa Adelaide	base		9:18,22,58; 9:246
403092	villa Adele	base		9:24			Q52961432 (Villa Adele) 
402787	villa Adriana	ref_to	402980 (villa Pannunzi)	8:558
403093	villa Alberti	ref_to	403374 (villa Pane)	9:22,24,85,92
403094	villa Albina	base		9:217
403097	villa Altomare	base		9:474
403508	villa Amelia	base		10:662
403102	villa Andreina	base		9:36,38,72
403103	villa Angelina Adele	base		9:426
402166	villa Anna	base		6:117,126d,128d; 10:597			Q4012520 (Villa Sant'Anna) 	14.321666 40.847075
403106	villa Anna-Visocchi	base		9:470,478,526,529
403511	villa Annina	base		10:686,687
403107	villa Anselmi	base		9:466
403513	villa Antonio	base		10:364
403514	villa Apicella	base		10:477
403109	villa Aprile	base		9:593
403110	villa Apuzzo-Imparato	base		9:550
403515	villa Arata-Grimaldi	base		10:358
403519	villa Archinard	base		10:80,140
403115	villa Ascarelli	base		9:408			Q4011778 (Villa Ascarelli) 	14.23266506 40.83990097
402169	villa Ascoli	base		6:146
403118	villa Avena	base		9:158,159,227
403119	villa Avino	base		9:338
403121	villa Balsamo	base		9:474
403523	villa Barracco	base		10:508,574,629,631,632,633
403524	villa Beatrice	base		10:280,449,450
403525	villa Bechi	base		10:572,686,694,697,702
403123	villa Bellomo	ref_to/ref_to	503123 (villa Belmonte) 401722 (villa Garofalo)	9:24; 9:24
503123	villa Belmonte	ref_target/ref_to	 403102 (villa Andreina)	; 9:22,24,38,72,97
402802	villa Belvedere	base		8:156,508
403535	villa Bergamino	base		10:423
403538	villa Bianca	base		10:443,686			Q4011812 (Villa Bianca) 	14.200119 40.808706
402806	villa Bile	ref_to	502806 (villa Carota di Policastro)	8:44,53,58
403539	villa Blench	base		10:416
403128	villa Bloch-Serra	base		9:478,557
403129	villa Bolino	base		9:446
403131	villa Bonito	ref_to	503131 (villa Mannojuolo)	9:25,36
403133	villa Bottone	base		9:18,19,20,38
403134	villa Bovino	base		9:22,24
402176	villa Bozzi	base		6:144d			Q4011839 (Villa Bozzi) 	14.257827 40.870558
403542	villa Bracale	base		10:369,416,417,420
403135	villa Braida	base		9:38
403543	villa Bramante	base		10:142
403545	villa Bruni	base		10:245
403137	villa Buoninconti	base		9:457
402814	villa Buono	base		8:398
400984	villa Buono a Portici	base		3:355
403138	villa Buonocore	base		9:315
401892	villa Cagnazzi	base		5:275,290
402815	villa Caiafa	base		8:533,534,558
403555	villa Campanile	base		10:670
400996	villa Campolieto	base		3:415
403561	villa Cannonate	base		10:280,288,556,559,561,565,569,572,573,631,632
403143	villa Cantore	base		9:513
401896	villa Canzono	base		5:95,96,98
403144	villa Capasso	base		9:342
403145	villa Capece Galeota	base		9:280,308,470
402182	villa Capezzuto	ref_to	402211 (case Cotugno)	6:125,129d
403567	villa Cappella	base		10:277,295,408
403569	villa Cappella di Montesanto	base		10:276
403571	villa Cappelli	base/ref_to	 403448 (villa Santobono)	10:80,276,278,284; 9:22,24,50,51
403573	villa Caracciolo	base		10:466
403148	villa Caracciolo di Castagneto	base		9:474,556
400567	villa Caracciolo di Vico	base		2:279,286n; 6:412,417,418
402524	villa Carafa	ref_to	502524 (villa Trevico)	7:217,246,280
402516	villa Carafa A. conte di S. Severina	ref_to	502516 (villa Presidio di Pizzofalcone)	7:150,152,156,159,161d,163d,282d
402520	villa Carafa M. duca di Maddaloni	ref_to	402723 (edificio Via S. Lucia 15)	7:142
401007	villa Carafa a Pizzofalcone	base		3:184,
403150	villa Carafa di Belvedere	base		9:273,282,287,288,293,295,302,306,308,358			Q1228178 (Villa Carafa di Belvedere) 	14.226367 40.840628
402833	villa Carafa di Policastro	base		8:41,53,56,58
403151	villa Caranti	base		9:308,314,315,391,438
403578	villa Carelli	base		10:311,340,348
403579	villa Carnap	base		10:309,423,448
403152	villa Carolina	base		9:432
502806	villa Carota di Policastro	ref_target		
403582	villa Carunchio	base		10:423,452
402842	villa Casalto	base		8:234,527
402194	villa Casazza	base		6:120d			Q4011876 (Villa Casazza) 
401914	villa Castagneto	base		5:28
403159	villa Castellucci	base		9:337
403589	villa Castiglione	base		10:428
403590	villa Catalano	base		10:614,617,670
403591	villa Catalano o Thalberg	base		10:614
403160	villa Catapano	base		9:466
403161	villa Catello-Piccoli	ref_to	403244 (villa Frenna Scognamiglio)	9:221			Q4011881 (Villa Catello-Piccoli) 
403593	villa Cattaneo	base		10:464
403165	villa Checchino	base		9:74
403599	villa Chierchia	base		10:74,78,97,182,183			Q4011887 (Villa Chierchia) 
403166	villa Cianciulli	base		9:24
403600	villa Cilento	base		10:602,606			Q4011892 (Villa Cilento) 
403601	villa Clelia	base		10:406
402544	villa Coen	base		7:378
402205	villa Colaneri	base		6:83,108,110
403602	villa Colao	base		10:572
402206	villa Colletto	base		6:143,144d,146
402858	villa Colonna di Stigliano	base		8:499,502
403175	villa Conca	ref_to	402924 (casino Invitti principi di Conca)	9:276
501783	villa Conte di Acerra	ref_target		
401654	villa Conte di Acerra, o della Cerra	base		4:417,421,424,433
402209	villa Conti	base		6:218,231d
403179	villa Corte dei Leoni	base		9:302,332,334; 10:70
403613	villa Coruzzolo	base		10:605
403616	villa Costa	base		10:572,604
403180	villa Costanza	base		9:638
403618	villa Cottrau	base		10:281,306,422; 10:296,422			Q4011919 (Villa Cottrau) 
403181	villa Covino de Vita	base		9:22,24,90
403620	villa Cozzolino	base		10:657
403182	villa Crauso	base		9:525
403621	villa Craven	base		10:491,492			Q4011918 (Villa Craven) 
403622	villa Crespi	base		10:216			Q4011921 (Villa Crespi) 	14.218404 40.827472
402212	villa Cristi	base		6:114
402213	villa Cuomo	base		6:278d
403624	villa Cupa Angara	base		10:476
403625	villa Cusani	base		10:292,398
403626	villa D'Abro	base		10:423,454			Q4012663 (Villa d'Abro) 
401933	villa D'Agostino	base		5:59
403627	villa D'Angelo	base		10:573,670
402874	villa D'Angri	base		8:399,406
403633	villa D'Anna	base		10:463,588
403185	villa D'Antonio	base		9:333,337
403186	villa D'Aponte	ref_to	403448 (villa Santobono)	9:16,38,51
403629	villa D'Aragona	base		10:569,640
403630	villa D'Avalos	base		10:423,453			Q4012666 (Villa d'Avalos) 
403189	villa De Alteris	base		9:474,515
403190	villa De Biase	ref_to	403296 (villa Logerot)	9:25,97
403193	villa De Cristoforo	base		9:408			Q4011930 (Villa De Cristoforo) 
403194	villa De Cunto	base		9:28
402579	villa De Curtis S. a S. Morfina	base		7:452,480,541,543,572
402578	villa De Curtis S. o Resina	base		7:542,544,572
401943	villa De Gas	base		5:59; 9:474,478
402879	villa De Leva	base		8:543
403196	villa De Luca	base		9:163,242
402586	villa De Magnatis	base		7:452,480,541
401678	villa De Majo	base		4:417,418,421,422
403637	villa De Malzac	base		10:70
403636	villa De Malzac-Rattazzi	base		10:131
403197	villa De Mari	base		9:470,478
402230	villa De Marsilio	base		6:6,14			Q4012677 (Villa de Marsilio) 
403640	villa De Martino	base		10:362,366
403200	villa De Medici	base		9:302
403642	villa De Mellis	base		10:459,507,509,565
503153	villa De Rogatis	ref_target		
403202	villa De Rosa	base		9:22,24,85,89
401684	villa De Tommaso	base		4:353,354,356,362,409; 9:38
403645	villa De' Medici	base		10:70
402235	villa Dehnhardt	base		6:146
401958	villa Del Balzo	base		5:108; 9:474
401692	villa Del Pino	base		4:328
402237	villa Del Prato	base		6:146
403208	villa Di Candia	base		9:439
402889	villa Di Lieto	base		8:431,434,439
403209	villa Di Maio	ref_to	403254 (villa Genzano-Di Maio)	9:22,24,27,38,60
403647	villa Diana	base		10:697
403648	villa Dini	ref_to	503648 (villa Sofia)	10:288,573,665
403210	villa Dionisio	base		9:164
503703	villa Dora	ref_target		
403651	villa Dora ovvero Gottheil	base		10:572,652
403211	villa Doria	base		9:132,144,150,160,230,238,240,244
403655	villa Doria d'Angri	base		10:66,68,70,72,77,78,90,97,182,185,186,188,190,198,200,208,260			Q4011949 (Villa Doria d'Angri) 	14.216647 40.822975
403212	villa Driscoli	ref_to	403449 (casino Sassinoro)	9:63
403213	villa Duchaliot	base		9:355
400195	villa Duchesca	base		1:529; 2:228,245,246,257n,260,270n
403214	villa Dusmet	base		9:196,199
402606	villa Ebe	base		7:28,30,67d,68			Q4011960 (Villa Ebe) 	14.246717 40.83087
403657	villa Elena	base		10:152,655
403218	villa Elisa	base		9:587; 10:278,423,457,657
402895	villa Elvira	base		8:480,514,516,517; 9:396,466
403659	villa Emma	base		10:508,572			Q4011963 (Villa Emma) 
403660	villa Esposito	base/ref_to	 403102 (villa Andreina)	10:656; 9:72
403221	villa Esposito-Sau	base		9:316,405
403661	villa Eugenia	base		10:614
403222	villa Eulisia	base		9:249
402245	villa Falcon	base		6:143
402246	villa Famiglietti	base		6:7d,118d,119d,120d,122d
402248	villa Fate	base		6:5,11d,28
403665	villa Fattorusso	base		10:572,574,605,622,623,626
402901	villa Ferlaino	base		8:516
403226	villa Fermariello	base		9:90,91
403666	villa Fernandez	base		10:493
402249	villa Ferrante	ref_to	401983 (villa Florio)	6:83,108,110
403668	villa Ferri	base		10:234,235			Q4011995 (Villa Ferri) 	14.215211 40.825117
403669	villa Fierro	base		10:572
403672	villa Fiori	base		10:475
401981	villa Fiorita	base		5:290,291
402253	villa Fleischer	base		6:146
402254	villa Flora	base		6:46d,54
403234	villa Floridia	base		9:373			Q718315 (Villa Floridiana) 	14.23005 40.8394
401982	villa Florido	base		5:65,66d
401983	villa Florio	base		5:59,230d; 6:108,110; 9:337,478
401988	villa Forquet	base		5:59; 9:478,561			Q4012006 (Villa Forquet) 	14.238566 40.866512
403679	villa Franco Prato	base		10:324
403244	villa Frenna Scognamiglio	base		9:221
403245	villa Fulco	base		9:199
402912	villa Furgiuele	base		8:434
403246	villa Gagliardi	ref_to	403304 (villa Magri)	9:19,20,22,24
401989	villa Galiero	base		5:28,95
401991	villa Gallo	base/ref_to	 403404 (villa Regina Isabella)	5:56,58,59; 6:6; 9:474,478,561			Q4012023 (Villa Gallo) 	14.239888 40.868672
403691	villa Gallotti	base		10:495; 10:491,494,495,498,502,573,701			Q4012024 (Villa Gallotti) 
502903	villa Garcia di Toledo	ref_target		
403249	villa Gargiulo	base		9:24			Q4012028 (Villa Gargiulo) 
401722	villa Garofalo	base		4:418,423d; 9:18,24,27,28,38,61,122; 10:572,621,623
403251	villa Gay	base		9:308,315
403697	villa Gemma	base		10:596,597; 10:595
403254	villa Genzano-Di Maio	base		9:3,19,20,22,24,27,38,60
403255	villa Germana	base		9:465
402276	villa Gerro	base		6:146
403257	villa Giannone	base		9:14,22,24,34; 9:282,312,316,434
403700	villa Gibot	base		10:99
403260	villa Gigante	base		9:478,480,529,532
403262	villa Gilda	base		9:345
401222	villa Girardi	base		3:371
403265	villa Giulia	base		9:413,430			Q4012066 (Villa Giulia) 
403702	villa Giuseppe	base		10:610,611,617
403266	villa Giusti	base		9:256
403267	villa Gleieses	base		9:462
403703	villa Gottheil	ref_to	503703 (villa Dora)	
403704	villa Granito	base		10:626
402922	villa Grifeo	ref_to	402895 (villa Elvira)	8:514,516
403706	villa Grimaldi	base		10:383
403707	villa Grottamarina	base		10:274,306,369,370
403708	villa Grottaromana	base		10:416
403709	villa Guariglia	base		10:418
403273	villa Guarino	base		9:224
403711	villa Guercia	base		10:61,97,182,184
403714	villa Guida	base		10:78,182
403276	villa Haas	ref_to	403369 (villa Palazzolo)	9:315,316,377,416
403717	villa Hamilton	base		10:78; 10:61,97
403719	villa Hauser	base		10:501,504
403277	villa Herta	base		9:308,315,317,400,401
403721	villa Imperiale	base		10:519,520,669,680,692
403722	villa Iovene	base		10:655			Q4012139 (Villa Jovene) 
403724	villa Ippolito	base		10:276
402003	villa Isabella	ref_to	401991 (villa Gallo)	5:59
403281	villa Italia	base		9:249; 9:529
403725	villa Kernot	base		10:488,572,600,601
403727	villa La Florida	base		10:608
403728	villa La Porta di Posillipo	base		10:66
403730	villa La Vaiaressa	base		10:620
403286	villa Lamantia	ref_to	403296 (villa Logerot)	9:34,97
403732	villa Lamberti o Plassenel	base		10:218
403735	villa Lancellotti	base		10:561,574,642,682
402928	villa Lauro	base		8:476,485,493,498,507
403290	villa Leocadia	base		9:428
401256	villa Leonetti	base		3:4; 9:319,340			Q4012208 (Villa Leonetti) 	14.218318 40.838139
403293	villa Lieto	base		9:470,477,478,502			Q4012213 (Villa Lieto) 
403294	villa Linda	base		9:186
403295	villa Lobello	base		9:20
403296	villa Logerot	base		9:14,18,20,24,25,34,97,133
403297	villa Loggetta	base		9:547
403742	villa Lottieri	base		10:655
402935	villa Lucia	base		8:188,434,435,438,469,480; 9:276,284,285,287,290,292,302,305,312,314,365,377,384; 10:609			Q4012230 (Villa Lucia) 	14.231337 40.838709
402645	villa Lucullo	base		7:150
403301	villa Luisa	base		9:231; 10:453,629			Q18420699 (Villa Luisa) 	14.20699787 40.81084442
403746	villa Maderna	base		10:324,325			Q4012234 (Villa Maderna) 
403749	villa Maffettone	base		10:626
403304	villa Magri	base		9:22,24
403750	villa Maisto	base		10:574,626
